EID,FORTARGET,PROB
442585,0,0.3511
442636,0,0.3665
442745,0,0.3778
443115,0,0.3577
443240,0,0.3587
443602,0,0.4042
443701,0,0.3987
443743,0,0.3668
443841,0,0.39
443930,0,0.344
444211,0,0.366
444225,0,0.4171
444228,0,0.359
444383,0,0.405
444429,0,0.3824
444515,0,0.362
444572,0,0.3357
444923,0,0.3486
444950,0,0.3731
444985,0,0.3823
445047,0,0.413
445062,0,0.4679
445389,0,0.3757
445510,0,0.3475
445676,0,0.3479
445810,0,0.3538
446135,0,0.3462
446145,0,0.407
446350,0,0.3621
446497,0,0.405
446710,0,0.3734
446849,0,0.4192
447045,0,0.345
447202,0,0.3608
447772,0,0.343
447986,0,0.3713
448079,0,0.3399
448446,0,0.3617
448513,0,0.3432
448634,0,0.3824
448807,0,0.3681
449049,0,0.4045
449248,0,0.3699
449307,0,0.372
449344,0,0.3751
449427,0,0.3793
449477,0,0.4064
449625,0,0.3591
450270,0,0.3637
450325,0,0.3503
450328,0,0.3578
450588,0,0.4143
450684,0,0.3632
450749,0,0.3661
450977,0,0.3725
451050,0,0.3632
451139,0,0.3704
451218,0,0.3443
451249,0,0.3649
451470,0,0.3569
451478,0,0.429
451537,0,0.4064
451583,0,0.3678
451696,0,0.3656
451821,0,0.4018
451912,0,0.3435
451974,0,0.3454
452122,0,0.4043
452165,0,0.3657
452584,0,0.3621
452894,0,0.3649
452929,0,0.3664
452965,0,0.3595
453029,0,0.3742
453125,0,0.4045
453230,0,0.3832
453484,0,0.3566
453495,0,0.3827
454129,0,0.3706
454312,0,0.4012
454383,0,0.3931
455166,0,0.3726
455423,0,0.39
455551,0,0.3778
455556,0,0.3759
455557,0,0.3826
455900,0,0.3687
456141,0,0.4014
456239,0,0.3695
456244,0,0.3566
456258,0,0.3613
456514,0,0.362
456570,0,0.3621
456609,0,0.3824
456853,0,0.387
456863,0,0.4171
456874,0,0.4022
456986,0,0.347
457179,0,0.3568
457417,0,0.3658
457792,0,0.3742
458117,0,0.3823
458181,0,0.3737
458240,0,0.3642
458662,0,0.3955
458674,0,0.3699
458805,0,0.3824
459068,0,0.3678
459130,0,0.3491
459199,0,0.3929
459615,0,0.4045
459640,0,0.39
459819,0,0.363
459957,0,0.4017
459981,0,0.3741
459984,0,0.4049
460025,0,0.3618
460203,0,0.3548
460314,0,0.3456
460351,0,0.3876
460769,0,0.363
460783,0,0.361
460791,0,0.3827
461239,0,0.3759
461598,0,0.3698
461863,0,0.3695
462330,0,0.3678
462454,0,0.3653
462608,0,0.3699
462734,0,0.3676
462814,0,0.3572
463061,0,0.3747
463143,0,0.4018
463402,0,0.361
463601,0,0.3904
463809,0,0.3511
463831,0,0.3789
464272,0,0.405
464445,0,0.3665
464529,0,0.3986
464530,0,0.4104
464703,0,0.3395
465025,0,0.3817
465200,0,0.4652
465303,0,0.3798
465406,0,0.418
465441,0,0.3633
465715,0,0.4018
465798,0,0.3654
466081,0,0.3706
466185,0,0.3611
466261,0,0.3939
466742,0,0.3636
466779,0,0.3827
466989,0,0.3747
467315,0,0.3363
467433,0,0.3378
467774,0,0.3831
468009,0,0.3991
468398,0,0.3669
468617,0,0.3827
468637,0,0.4192
468720,0,0.3675
468825,0,0.3627
469126,0,0.4096
469233,0,0.3738
469260,0,0.3667
469386,0,0.3923
469738,0,0.3742
469948,0,0.407
469990,0,0.3757
470017,0,0.4153
470240,0,0.374
470443,0,0.3694
470462,0,0.386
470604,0,0.4052
470748,0,0.3446
470825,0,0.3816
470873,0,0.4018
470995,0,0.3742
471093,0,0.367
471382,0,0.3581
471412,0,0.38
471502,0,0.3391
471558,0,0.3486
471666,0,0.3757
471710,0,0.3555
471764,0,0.3835
471991,0,0.3824
472066,0,0.39
472217,0,0.3693
472767,0,0.4018
472877,0,0.4135
473024,0,0.3742
473237,0,0.4063
473322,0,0.4335
473326,0,0.3734
474116,0,0.429
474243,0,0.4465
474645,0,0.4063
474803,0,0.3988
475146,0,0.3799
475417,0,0.3832
475452,0,0.4029
475714,0,0.3686
476093,0,0.4116
476397,0,0.4018
476421,0,0.3573
476780,0,0.3747
476886,0,0.3687
476977,0,0.3824
476989,0,0.3828
477699,0,0.3627
477834,0,0.3672
477926,0,0.3596
478024,0,0.383
478736,0,0.3829
479091,0,0.3823
479416,0,0.3434
479646,0,0.3492
479727,0,0.405
479850,0,0.4133
480025,0,0.3551
480446,0,0.3832
480706,0,0.3692
481028,0,0.3546
481277,0,0.363
481517,0,0.3735
481524,0,0.369
481554,0,0.3601
481559,0,0.3647
481962,0,0.3613
482786,0,0.373
482846,0,0.4273
483181,0,0.3692
483548,0,0.3824
483557,0,0.3495
483628,0,0.4033
483670,0,0.3556
483689,0,0.3756
483774,0,0.3747
483775,0,0.3763
483861,0,0.4033
483887,0,0.3798
484020,0,0.3854
484023,0,0.4101
484143,0,0.3654
484322,0,0.3396
484489,0,0.3472
484492,0,0.3728
484502,0,0.3742
484909,0,0.3934
484956,0,0.3756
485210,0,0.3749
485479,0,0.341
485508,0,0.3459
485708,0,0.3438
485719,0,0.3725
485830,0,0.4075
485838,0,0.3804
485921,0,0.3398
486088,0,0.3698
486793,0,0.3654
486996,0,0.3643
487005,0,0.3672
487246,0,0.3851
487759,0,0.4153
488082,0,0.3933
488531,0,0.4042
488575,0,0.3607
489110,0,0.3787
489122,0,0.4118
489400,0,0.3633
489577,0,0.3666
489660,0,0.3735
489665,0,0.3803
489697,0,0.3385
489720,0,0.369
489942,0,0.3973
490059,0,0.3677
490321,0,0.3568
490611,0,0.3476
490939,0,0.4008
490943,0,0.3846
491063,0,0.3597
491088,0,0.3641
491104,0,0.3768
492121,0,0.3824
492552,0,0.3615
492614,0,0.366
492621,0,0.4652
492822,0,0.337
493230,0,0.3656
493240,0,0.4104
493448,0,0.3751
493486,0,0.3751
493615,0,0.429
493642,0,0.4132
493675,0,0.3452
493743,0,0.3751
493903,0,0.3698
494124,0,0.3809
494168,0,0.3682
494186,0,0.4171
494294,0,0.3637
494296,0,0.3803
494402,0,0.3534
494481,0,0.3503
494502,0,0.4162
494645,0,0.4076
494749,0,0.3803
495177,0,0.429
495202,0,0.429
495381,0,0.404
495441,0,0.3709
495534,0,0.3439
495887,0,0.3594
496035,0,0.39
496289,0,0.4052
496496,0,0.3602
496608,0,0.3721
496775,0,0.3839
497097,0,0.3734
497237,0,0.3695
497397,0,0.3453
497711,0,0.3846
498082,0,0.3742
498134,0,0.3691
498486,0,0.3603
498532,0,0.3635
498564,0,0.343
498592,0,0.3623
498677,0,0.3935
498807,0,0.3822
498890,0,0.3752
499260,0,0.3725
499337,0,0.3749
499684,0,0.3891
499987,0,0.3742
500066,0,0.4064
500080,0,0.3942
500220,0,0.3654
500553,0,0.3673
500848,0,0.3398
500850,0,0.3448
500889,0,0.3671
500991,0,0.3824
501109,0,0.3371
501127,0,0.3823
501155,0,0.3605
501393,0,0.4104
501830,0,0.3687
502772,0,0.4273
502818,0,0.3737
503225,0,0.3415
503573,0,0.4435
503627,0,0.3607
503662,0,0.3756
504552,0,0.3669
504607,0,0.3604
504611,0,0.3803
504646,0,0.3627
504968,0,0.3746
505130,0,0.3437
505184,0,0.4072
505191,0,0.3435
505901,0,0.3678
505952,0,0.3525
506004,0,0.4088
506288,0,0.3691
506328,0,0.3699
506402,0,0.3666
506408,0,0.3836
506688,0,0.3618
506778,0,0.3425
506815,0,0.4522
506856,0,0.376
506987,0,0.3589
507484,0,0.3565
507853,0,0.3738
507900,0,0.3439
508006,0,0.4042
508103,0,0.3725
508179,0,0.3954
508481,0,0.3643
508892,0,0.3597
508936,0,0.3785
508969,0,0.4322
509043,0,0.3578
509093,0,0.3824
509196,0,0.3824
509271,0,0.3809
509291,0,0.3756
509727,0,0.3842
509825,0,0.3704
509968,0,0.4004
510679,0,0.3329
510852,0,0.3904
510857,0,0.367
510908,0,0.41
511060,0,0.3818
511228,0,0.3341
511939,0,0.3843
512194,0,0.3682
512289,0,0.4045
512321,0,0.4022
512330,0,0.3613
512376,0,0.347
512636,0,0.3694
512801,0,0.3476
512843,0,0.3986
513004,0,0.3691
513029,0,0.3824
513091,0,0.369
513221,0,0.362
513294,0,0.3749
513309,0,0.4042
513502,0,0.4042
513531,0,0.3842
514107,0,0.3611
514277,0,0.3439
514292,0,0.3682
514498,0,0.369
514848,0,0.4689
514860,0,0.363
514966,0,0.3611
515595,0,0.4033
516560,0,0.3624
516696,0,0.3733
517182,0,0.3604
517548,0,0.3766
517591,0,0.3778
517933,0,0.3594
518043,0,0.3677
518187,0,0.3374
518295,0,0.3662
518325,0,0.3722
518432,0,0.3639
518442,0,0.3398
518447,0,0.3955
518662,0,0.369
518738,0,0.3575
519069,0,0.3951
519404,0,0.3824
519410,0,0.3792
519438,0,0.4064
519686,0,0.3751
519704,0,0.3787
520422,0,0.3778
520800,0,0.3709
520943,0,0.364
520962,0,0.3737
521058,0,0.4135
521135,0,0.3738
521326,0,0.3621
521431,0,0.407
521471,0,0.3833
521671,0,0.3671
521842,0,0.3737
521976,0,0.3854
522010,0,0.3602
522233,0,0.3737
522654,0,0.3738
522915,0,0.3637
523135,0,0.3618
523184,0,0.3673
523875,0,0.3725
524018,0,0.363
524324,0,0.4042
524369,0,0.3694
524655,0,0.3747
524965,0,0.3785
525312,0,0.4018
525368,0,0.3743
525457,0,0.3881
525652,0,0.3626
526093,0,0.3399
526191,0,0.3721
91,0,0.4018
644,0,0.3693
761,0,0.363
1016,0,0.3845
1256,0,0.3576
1822,0,0.4135
2332,0,0.3566
2344,0,0.4045
2500,0,0.372
2569,0,0.3453
2678,0,0.3749
3010,0,0.3655
3356,0,0.3787
3475,0,0.3803
3563,0,0.3708
3783,0,0.3791
4150,0,0.3827
4215,0,0.371
4484,0,0.3932
4644,0,0.3431
4794,0,0.3786
4859,0,0.4033
5207,0,0.3827
5409,0,0.4273
5562,0,0.3824
5589,0,0.3678
5660,0,0.3716
5790,0,0.3749
5811,0,0.3688
5878,0,0.363
5930,0,0.4012
6157,0,0.3642
6166,0,0.3791
6426,0,0.3986
6548,0,0.4273
6696,0,0.3842
6756,0,0.4022
6801,0,0.3574
6829,0,0.39
6857,0,0.3838
7298,0,0.3746
7408,0,0.361
7507,0,0.3734
7615,0,0.3653
7686,0,0.383
8128,0,0.383
8413,0,0.3653
8594,0,0.355
8624,0,0.4273
8689,0,0.3791
9237,0,0.369
9573,0,0.4018
9646,0,0.3824
9694,0,0.3621
10098,0,0.4188
10427,0,0.3414
10578,0,0.3696
10776,0,0.3742
10917,0,0.3885
11023,0,0.3679
11084,0,0.4136
11571,0,0.3345
11684,0,0.3608
11843,0,0.3686
11860,0,0.3342
11948,0,0.3447
12218,0,0.418
12417,0,0.3742
12480,0,0.3605
12875,0,0.4171
13141,0,0.3633
13313,0,0.4033
13395,0,0.3939
13919,0,0.3823
14602,0,0.3934
14629,0,0.3478
14767,0,0.3931
14884,0,0.3691
14967,0,0.369
15023,0,0.3407
15094,0,0.3708
15306,0,0.3371
15429,0,0.3684
15556,0,0.3672
16035,0,0.3543
16184,0,0.3598
16491,0,0.3676
16494,0,0.3686
16800,0,0.3827
16864,0,0.3603
17054,0,0.3757
17086,0,0.3385
17198,0,0.4144
17498,0,0.3622
17593,0,0.3676
17693,0,0.3784
17826,0,0.367
17977,0,0.3634
18127,0,0.3347
18220,0,0.3742
18318,0,0.3904
18377,0,0.3705
18524,0,0.3839
18721,0,0.4135
18977,0,0.383
19015,0,0.3643
19548,0,0.3823
20035,0,0.429
20215,0,0.3684
20290,0,0.3694
20316,0,0.3714
20394,0,0.3502
20432,0,0.3826
20558,0,0.3986
20576,0,0.3618
20832,0,0.3694
20837,0,0.3623
20898,0,0.4022
20983,0,0.429
21147,0,0.3824
21225,0,0.4301
21232,0,0.4273
21584,0,0.3824
21667,0,0.3584
21701,0,0.3682
21734,0,0.3579
21972,0,0.3645
22262,0,0.4171
22501,0,0.3643
22517,0,0.3485
22671,0,0.3483
23056,0,0.3827
23250,0,0.4612
23478,0,0.3733
23528,0,0.3439
23575,0,0.3409
23765,0,0.3673
23938,0,0.3608
24079,0,0.3635
24187,0,0.416
24197,0,0.3695
24261,0,0.3778
24309,0,0.3409
24391,0,0.3695
24426,0,0.3942
24746,0,0.3643
24848,0,0.3647
24899,0,0.416
25206,0,0.3686
25275,0,0.3698
25967,0,0.362
26038,0,0.3951
26218,0,0.3701
26358,0,0.3388
26465,0,0.3721
27305,0,0.3693
27423,0,0.3746
27507,0,0.3911
27632,0,0.39
27801,0,0.39
28197,0,0.3709
28308,0,0.3443
28393,0,0.4052
28574,0,0.3475
28620,0,0.3628
28692,0,0.3742
28702,0,0.3712
29114,0,0.3506
29240,0,0.3833
29608,0,0.3827
29635,0,0.4099
29902,0,0.4318
30109,0,0.3678
30206,0,0.3681
30645,0,0.369
31027,0,0.3628
31143,0,0.3645
31268,0,0.3413
31394,0,0.3557
31650,0,0.3695
31917,0,0.3724
31923,0,0.4088
31957,0,0.3732
31994,0,0.3674
32498,0,0.3548
32617,0,0.3693
32713,0,0.3409
32770,0,0.3798
32877,0,0.3424
32965,0,0.3771
33081,0,0.3651
33341,0,0.3423
33427,0,0.3734
33731,0,0.3565
33793,0,0.3986
34084,0,0.3824
34145,0,0.3751
34366,0,0.3674
34649,0,0.3749
34888,0,0.3904
35022,0,0.3725
35342,0,0.3676
35414,0,0.3635
35422,0,0.3502
35735,0,0.3676
35817,0,0.3784
35866,0,0.3655
35948,0,0.3783
36000,0,0.363
36190,0,0.3475
36290,0,0.3904
36326,0,0.4582
36566,0,0.3824
36660,0,0.3943
36805,0,0.4137
36977,0,0.3824
37312,0,0.416
37797,1,0.5153
37824,0,0.4318
37899,0,0.4052
37937,0,0.3562
37976,0,0.3574
38219,0,0.3757
38407,0,0.4153
38487,0,0.3451
38578,0,0.3677
38810,0,0.4142
38829,0,0.4067
38944,0,0.3886
39184,0,0.3697
39339,0,0.3661
39410,0,0.4033
39661,0,0.3689
39903,0,0.4143
39916,0,0.416
40108,0,0.3694
40218,0,0.3824
40221,0,0.36
40424,0,0.3607
40432,0,0.3803
40842,0,0.4652
40860,0,0.3775
41514,0,0.4024
41538,0,0.3738
41704,0,0.361
41777,0,0.3791
41807,0,0.3799
42045,0,0.3692
42079,0,0.3824
42202,0,0.4171
42265,0,0.3704
42302,0,0.3678
42385,0,0.4099
42672,0,0.4094
42698,0,0.3943
42866,0,0.4008
43013,0,0.3669
43279,0,0.3615
43304,0,0.338
43364,0,0.3626
43393,0,0.382
43458,0,0.4153
43532,0,0.3695
43583,0,0.3425
43848,0,0.3741
43885,0,0.3453
44174,0,0.3778
44187,0,0.3687
44256,0,0.3661
44443,0,0.4064
44643,0,0.4029
44684,0,0.4104
44735,0,0.3746
44803,0,0.3695
44846,0,0.4087
44950,0,0.3882
45013,0,0.3757
45236,0,0.3738
45402,0,0.3837
45453,0,0.3584
45618,0,0.4052
45718,0,0.4143
45765,0,0.3678
45789,0,0.4018
45836,0,0.3426
45845,0,0.363
46000,0,0.382
46182,0,0.3629
46265,0,0.4521
46269,0,0.4689
46747,0,0.3618
46865,0,0.4142
46934,0,0.367
46956,0,0.366
47166,0,0.4017
47197,0,0.4056
47571,0,0.3449
47603,0,0.338
47826,0,0.3746
47950,0,0.3571
48234,0,0.3613
48390,0,0.3756
48451,0,0.3691
48622,0,0.3742
48637,0,0.3738
48701,0,0.3641
48772,0,0.3658
48787,0,0.3679
49195,0,0.364
49196,0,0.4471
49311,0,0.3602
49317,0,0.4029
49327,0,0.4022
49597,0,0.4689
49695,0,0.3406
49706,0,0.369
49766,0,0.3627
49788,0,0.4689
50252,0,0.3539
50749,0,0.3904
50885,0,0.3676
51851,0,0.363
51856,0,0.3646
51983,0,0.3569
52187,0,0.3732
52212,0,0.3632
52397,0,0.3986
52404,0,0.3437
52413,0,0.3717
52504,0,0.3695
52520,0,0.3742
52876,0,0.3742
52933,0,0.3775
53161,0,0.377
53370,0,0.3406
53507,0,0.366
53544,0,0.388
53578,0,0.344
53786,0,0.3637
53820,0,0.3588
54006,0,0.4125
54407,0,0.3596
54778,0,0.3716
54840,0,0.3705
54879,0,0.377
54902,0,0.3823
55033,0,0.3621
55044,0,0.3778
55092,0,0.3611
55165,0,0.344
55598,0,0.3784
55760,0,0.367
55965,0,0.4181
55969,0,0.3891
56197,0,0.397
56436,0,0.418
56656,0,0.3361
56850,0,0.4112
57110,0,0.3584
57260,0,0.3828
57269,0,0.3551
57761,0,0.4012
57803,0,0.3695
58498,0,0.4072
58923,0,0.4017
58941,0,0.4045
59231,0,0.3693
59279,0,0.3564
59547,0,0.3475
59641,0,0.3604
59786,0,0.3796
59959,0,0.3581
60052,0,0.3922
60058,0,0.3737
60259,0,0.4666
60631,0,0.3775
60659,0,0.3668
60684,0,0.3704
60919,0,0.4689
61109,0,0.395
61573,0,0.3621
61701,0,0.3672
61852,0,0.3433
61960,0,0.3934
62009,0,0.3632
62209,0,0.4087
62310,0,0.3566
62442,0,0.3904
62452,0,0.3393
62694,0,0.4273
62834,0,0.3566
62839,0,0.3842
62872,0,0.3836
62939,0,0.3634
63230,0,0.367
63597,0,0.3676
63718,0,0.3605
63730,0,0.3684
63983,0,0.3734
64051,0,0.3676
64063,0,0.412
64114,0,0.3643
64222,0,0.3316
64830,0,0.3757
64848,0,0.4064
65103,0,0.3721
65250,0,0.3723
65407,0,0.397
65903,0,0.3631
65912,0,0.367
66001,0,0.4144
66098,0,0.3576
66121,0,0.3903
66134,0,0.4025
66146,0,0.3747
66190,0,0.3709
66333,0,0.4689
66393,0,0.3822
66582,0,0.405
66862,0,0.429
67203,0,0.3971
67369,0,0.3677
67465,0,0.4018
67994,0,0.4026
68308,0,0.4017
68357,0,0.4192
68378,0,0.3757
68416,0,0.3738
68475,0,0.3547
68571,0,0.3673
68593,0,0.3679
68966,0,0.3696
69085,0,0.4124
69089,0,0.4135
69317,0,0.397
69340,0,0.3755
69432,0,0.3451
69615,0,0.3695
69838,0,0.3785
69859,0,0.3628
69889,0,0.357
70085,0,0.383
70167,0,0.4026
70270,0,0.4652
70332,0,0.4042
70414,0,0.4091
70418,0,0.4232
70521,0,0.3666
70739,0,0.429
70822,0,0.3987
70845,0,0.3904
70969,0,0.3703
71435,0,0.3738
71442,0,0.397
71450,0,0.363
71956,0,0.3702
71992,0,0.3873
72422,0,0.3667
72614,0,0.3953
72684,0,0.3603
73078,0,0.3437
73640,0,0.3429
73677,0,0.3746
73710,0,0.3676
73974,0,0.4045
74099,0,0.3821
74446,0,0.369
74524,0,0.3659
74528,0,0.3541
74758,0,0.3742
75023,0,0.4062
75053,0,0.36
75186,0,0.3674
75321,0,0.4033
75611,0,0.412
75718,0,0.3668
75767,0,0.3376
75933,0,0.4007
76161,0,0.3698
76342,0,0.3687
76365,0,0.3516
76374,0,0.357
76472,0,0.3954
76485,0,0.4107
76501,0,0.3696
76523,0,0.4118
76650,0,0.3635
76712,0,0.3628
76913,0,0.3422
77338,0,0.3697
77685,0,0.3469
77738,0,0.3508
77851,0,0.3784
78111,0,0.3675
78176,0,0.359
78294,0,0.3587
78371,0,0.3632
78373,0,0.3502
78472,0,0.3967
78555,0,0.363
78662,0,0.39
79314,0,0.3711
79504,0,0.369
79725,0,0.3429
79814,0,0.3659
80067,0,0.3695
80621,0,0.3738
80808,0,0.4322
80947,0,0.3778
81377,0,0.4018
81809,0,0.3516
81925,0,0.3704
82375,0,0.4652
82379,0,0.3823
82456,0,0.3675
82494,0,0.3778
82878,0,0.3821
83266,0,0.3786
83340,0,0.3479
83671,0,0.3791
83944,0,0.3742
84299,0,0.3749
84424,0,0.4133
84446,0,0.3767
84829,0,0.4318
84981,0,0.407
84994,0,0.374
85068,0,0.3705
85075,0,0.3661
85513,0,0.3695
85650,0,0.3671
85682,0,0.3738
85828,0,0.393
86027,0,0.4138
86089,0,0.382
86145,0,0.3641
86264,0,0.3695
86320,0,0.4307
86389,0,0.3455
86465,0,0.3778
86724,0,0.3707
86840,0,0.3699
86855,0,0.3666
87126,0,0.3762
87189,0,0.4322
87542,0,0.405
87589,0,0.3743
87619,0,0.3804
87647,0,0.3779
87948,0,0.3678
88135,0,0.3693
88365,0,0.4087
88373,0,0.3812
88605,0,0.3695
88648,0,0.3691
88931,0,0.4063
89005,0,0.3711
89484,0,0.3809
89616,0,0.4159
89712,0,0.3824
89901,0,0.3822
89916,0,0.3665
90413,0,0.3633
90665,0,0.4148
90718,0,0.3946
91246,0,0.3669
91321,0,0.3573
91460,0,0.3826
91520,0,0.3772
91560,0,0.418
91906,0,0.3687
91955,0,0.36
92355,0,0.3676
92497,0,0.3643
92566,0,0.3673
92678,0,0.3544
92795,0,0.3759
92896,0,0.3675
92976,0,0.3678
93494,0,0.3735
93683,0,0.3793
93772,0,0.3796
93844,0,0.363
94038,0,0.3594
94095,0,0.362
94295,0,0.374
94663,0,0.3538
94887,0,0.3599
94973,0,0.4652
95039,0,0.3742
95142,0,0.3676
95384,0,0.3803
95464,0,0.3742
95644,0,0.4188
95715,0,0.3728
95773,0,0.4318
95778,0,0.4143
95917,0,0.4188
96169,0,0.3731
96172,0,0.3677
96215,0,0.3646
96322,0,0.4043
96460,0,0.3473
96883,0,0.3624
96909,0,0.3717
97535,0,0.3626
98014,0,0.3756
98153,0,0.3402
98359,0,0.36
98404,0,0.3629
98512,0,0.3487
98606,0,0.3891
98701,0,0.3636
99246,0,0.3823
100050,0,0.3818
100474,0,0.3632
100688,0,0.3476
100709,0,0.3632
101459,0,0.3827
101464,0,0.3422
101826,0,0.3648
102097,0,0.3836
102104,0,0.3419
102287,0,0.4153
102353,0,0.3447
102495,0,0.3657
102566,0,0.3711
103072,0,0.3493
103081,0,0.3447
103124,0,0.373
103309,0,0.4064
103352,0,0.3778
103460,0,0.3439
103477,0,0.3663
103657,0,0.3738
103804,0,0.39
103837,0,0.3836
104311,0,0.3391
104376,0,0.357
104449,0,0.3713
104669,0,0.4548
104693,0,0.4171
104788,0,0.3556
104999,0,0.3713
105063,0,0.4327
105305,0,0.3703
105355,0,0.4273
105557,0,0.3667
105750,0,0.3705
105766,0,0.4022
105842,0,0.3824
106159,0,0.4114
106179,0,0.4045
106215,0,0.4026
106239,0,0.3737
106690,0,0.3639
107184,0,0.3678
107272,0,0.3696
107332,0,0.3697
107735,0,0.4029
107744,0,0.4045
108002,0,0.4296
108067,0,0.4064
108159,0,0.3904
108241,0,0.3749
108295,0,0.4091
108486,0,0.3623
108577,0,0.3683
108668,0,0.367
108763,0,0.357
109118,0,0.3633
109160,0,0.3791
109257,0,0.3771
109307,0,0.3589
109396,0,0.3751
109892,0,0.4087
110154,0,0.368
110303,0,0.3807
110348,0,0.3934
110452,0,0.3742
110467,0,0.406
110478,0,0.3697
110610,0,0.37
110653,0,0.357
111448,0,0.387
111602,0,0.3653
111719,0,0.3784
111944,0,0.3954
111949,0,0.3652
112336,0,0.368
112401,0,0.3725
112491,0,0.3428
112635,0,0.3762
113032,0,0.3759
113033,0,0.3778
113077,0,0.4018
113130,0,0.3631
113248,0,0.3656
113374,0,0.367
113655,0,0.4033
113709,0,0.3695
113717,0,0.39
113725,0,0.3729
114031,0,0.3616
114090,0,0.3691
114688,0,0.348
114692,0,0.3824
114978,0,0.3672
115269,0,0.3696
115490,0,0.3643
115765,0,0.3431
115998,0,0.3691
116038,0,0.3663
116225,0,0.3703
116254,0,0.3668
116321,0,0.3688
116327,0,0.3646
116462,0,0.3986
116482,0,0.3968
117250,0,0.3377
117257,0,0.4148
117465,0,0.3475
117905,0,0.3799
118051,0,0.3669
118107,0,0.3695
118171,0,0.4006
118378,0,0.3877
118628,0,0.3458
118690,0,0.3695
118743,0,0.3569
119006,0,0.367
119473,0,0.362
119523,0,0.3749
119891,0,0.3461
120066,0,0.4018
120082,0,0.3384
120180,0,0.3621
120219,0,0.3742
120274,0,0.3456
120325,0,0.3713
120384,0,0.3919
120393,0,0.3649
120465,0,0.3669
120805,0,0.4018
120920,0,0.3838
121192,0,0.3572
121359,0,0.364
121375,0,0.3681
121588,0,0.3809
121589,0,0.3791
121600,0,0.3853
121844,0,0.3967
121985,0,0.3667
122288,0,0.3899
122412,0,0.3678
122803,0,0.418
123183,0,0.3693
123226,0,0.3433
123245,0,0.3873
123491,0,0.3865
123539,0,0.3778
123746,0,0.3846
123970,0,0.3695
124011,0,0.3614
124074,0,0.3711
124098,0,0.3601
124140,0,0.3473
124178,0,0.3662
124206,0,0.3824
124288,0,0.379
124399,0,0.3842
124410,0,0.3672
124432,0,0.367
124658,0,0.3976
124689,0,0.4489
124772,0,0.3662
124864,0,0.371
125170,0,0.3877
125339,0,0.3573
125889,0,0.429
125968,0,0.364
126176,0,0.3642
126189,0,0.4052
126452,0,0.4111
126548,0,0.3934
126613,0,0.356
126644,0,0.3796
126672,0,0.3803
127020,0,0.4056
127150,0,0.3621
127233,0,0.376
127610,0,0.376
128047,0,0.3803
128097,0,0.383
128176,0,0.3671
128200,0,0.3884
128306,0,0.3661
128384,0,0.3475
128822,0,0.3634
128897,0,0.4018
129136,0,0.4192
129966,0,0.4064
130048,0,0.3439
130062,0,0.4265
130091,0,0.3877
130194,0,0.4135
130213,0,0.3432
130405,0,0.356
130867,0,0.3666
131030,0,0.405
131032,0,0.374
131278,0,0.3667
131599,0,0.371
131946,0,0.3421
132044,0,0.4018
132135,0,0.3853
132206,0,0.367
132221,0,0.3587
132306,0,0.39
132341,0,0.3683
132386,0,0.429
132533,0,0.405
132957,0,0.4273
133010,0,0.3453
133676,0,0.369
133692,0,0.3796
133733,0,0.3697
133791,0,0.3445
134234,0,0.3791
134237,0,0.4089
134349,0,0.3856
134635,0,0.4171
134929,0,0.4064
135094,0,0.3686
135145,0,0.3748
135160,0,0.3904
135351,0,0.4083
135515,0,0.3709
135551,0,0.3702
136793,0,0.4171
136803,0,0.3797
136931,0,0.4143
136964,0,0.3666
137026,0,0.3738
137150,0,0.3492
137246,0,0.3824
137430,0,0.3742
137443,0,0.392
137574,0,0.3666
137587,0,0.3611
137805,0,0.3422
137818,0,0.3448
137889,0,0.3649
137995,0,0.4026
138003,0,0.3621
138081,0,0.3703
138094,0,0.3572
138384,0,0.3691
138774,0,0.3745
139086,0,0.3691
139295,0,0.367
139316,0,0.3693
139489,0,0.3935
139740,0,0.4273
139788,0,0.3665
140160,0,0.3652
140404,0,0.3787
140625,0,0.3642
140638,0,0.4053
140789,0,0.383
140915,0,0.3675
140933,0,0.342
140959,0,0.4099
141040,0,0.4322
141056,0,0.4045
141276,0,0.3666
141295,0,0.3954
141408,0,0.3939
141551,0,0.3678
141581,0,0.3618
141725,0,0.4018
141866,0,0.3632
142068,0,0.4689
142348,0,0.3703
142384,0,0.4689
142452,0,0.3407
142475,0,0.3931
142507,0,0.3805
143038,0,0.3752
143156,0,0.3997
143446,0,0.3438
143527,0,0.3798
144031,0,0.3605
144107,0,0.4657
144181,0,0.4052
144481,0,0.412
144853,0,0.4018
144975,0,0.3422
145082,0,0.3904
145213,0,0.3572
145438,0,0.4022
145456,0,0.412
145537,0,0.3619
145652,0,0.4104
145877,0,0.4188
146052,0,0.3824
146473,0,0.3782
146673,0,0.3663
146775,0,0.3951
146990,0,0.3838
147009,0,0.3664
147172,0,0.3732
147187,0,0.3483
147714,0,0.348
147736,0,0.3772
147786,0,0.3621
148001,0,0.4262
148197,0,0.3627
148240,0,0.348
148372,0,0.3716
148426,0,0.3713
148509,0,0.3737
148693,0,0.3959
148916,0,0.3589
148974,0,0.3705
148991,0,0.3778
149104,0,0.393
149246,0,0.4089
149257,0,0.3457
149283,0,0.3741
149321,0,0.3621
149370,0,0.4018
149717,0,0.3751
149766,0,0.3446
149897,0,0.3717
149995,0,0.3445
150090,0,0.3439
150535,0,0.3455
150751,0,0.4689
